# SHOT START
# legend_version=2
# time_base=ms_since_boot
# units: pressure=bar, flow=ml_s, output=percent, derivative=bar_s
# raw_p = raw pressure sensor reading
# flt_p = filtered pressure used by controller
# sp_raw = raw incoming pressure setpoint currently held by the profile engine
# sp_flt = filtered pressure setpoint actually used internally by the controller
# sp_recipe = visual recipe reference; ideal profile target for display/comparison
# sp_ctrl = control reference after internal conditioning; command seen by control logic
# sp_flt_d = derivative of filtered pressure setpoint
# ctrl_out = final controller output command in percent
# pump_duty = internal normalized pressure-branch duty estimate
# pump_flow = estimated pump flow
# coffee_flow = estimated outflow through puck / coffee flow
# u_raw = pressure branch output after clamp and before final slew limiter
# u_applied = pressure branch output after final slew limiter
# u_delta = u_raw - u_applied; limiter intervention magnitude
# limiter_active_up = 1 when rise slew limiter is active
# limiter_active_down = 1 when drop slew limiter is active
# error_integral = integral state of legacy pressure controller
# u_unclamped_raw = controller output before 0..100 clamp
# u_clamped_raw = controller output after 0..100 clamp and before slew limiter
# u_clamp_delta = u_unclamped_raw - u_clamped_raw
# clamp_active_high = 1 when output was clipped by upper clamp
# clamp_active_low = 1 when output was clipped by lower clamp
# u_fb = legacy pressure feedback contribution
# u_ff_hold = static feedforward contribution
# u_ff_dyn = dynamic feedforward contribution
# u_ff_dyn_raw = raw dynamic feedforward request before FF-path LPF and slew limiting
# ff_pressure_w = pressure-window weight applied to dynamic FF
# ff_above_w = above-target suppression weight applied to dynamic FF
# ff_gamma = ramp-dependent gamma multiplier applied to dynamic FF
# u_ff_total = total feedforward contribution
# ramp_hold_active = 1 when the downstream drop-rate hold is active during ramp-up
# drop_rate_active = active downstream output drop-rate cap in percent per second
# mpc_shadow_enabled = 1 when shadow MPC is being computed in parallel
# mpc_u_shadow = total output suggested by shadow MPC; not applied to actuator in shadow stage
# mpc_u_ss = steady-state component suggested by shadow MPC
# mpc_u_trim = corrective trim component suggested by shadow MPC
# mpc_p1_pred = one-step pressure prediction from shadow MPC model
# mpc_pn_pred = terminal pressure prediction at end of shadow MPC horizon
# mpc_qout_est = estimated outflow / load used by shadow MPC model
# mpc_qout_raw = instantaneous outflow / load estimate before shadow-MPC LPF
# mpc_residual = measured minus predicted pressure residual for shadow MPC
# mpc_residual_bias = low-pass residual bias term added to shadow predictions
# mpc_cost = shadow MPC objective value
# power_cmd = floating-point power command sent to pump stage before integer quantization
# power_psm_quantized = integer power actually sent to PSM
# power_quant_residual = sigma-delta residual kept for next quantization step
# tach_period_us = measured time between valid tach pulses in microseconds
# tach_rpm_inst = instantaneous RPM derived from tach_period_us and pulses-per-revolution
# tach_rpm_ema = exponentially filtered RPM intended for easier visual analysis
# tach_pulse_count = total number of valid tach pulses seen since the last reset
# tach_glitch_rejects = number of tach edges rejected as implausibly fast glitches
# tach_timeout = 1 when no recent tach pulse is available and RPM is forced to zero
ms,raw_p,flt_p,sp_raw,sp_flt,sp_recipe,sp_ctrl,sp_flt_d,ctrl_out,pump_duty,pump_flow,coffee_flow,u_raw,u_applied,u_delta,limiter_active_up,limiter_active_down,error_integral,u_unclamped_raw,u_clamped_raw,u_clamp_delta,clamp_active_high,clamp_active_low,u_fb,u_ff_hold,u_ff_dyn,u_ff_dyn_raw,ff_pressure_w,ff_above_w,ff_gamma,u_ff_total,ramp_hold_active,drop_rate_active,mpc_shadow_enabled,mpc_u_shadow,mpc_u_ss,mpc_u_trim,mpc_p1_pred,mpc_pn_pred,mpc_qout_est,mpc_qout_raw,mpc_residual,mpc_residual_bias,mpc_cost,power_cmd,power_psm_quantized,power_quant_residual,tach_period_us,tach_rpm_inst,tach_rpm_ema,tach_pulse_count,tach_glitch_rejects,tach_timeout
578551,1.167,1.165,1.100,1.100,1.100,1.100,0.000,12.23,0.1223,1.941,0.000,12.23,12.23,0.00,0,0,-1.47770,12.23,12.23,0.00,0,0,12.23,0.00,0.00,0.00,0.00,0.979,1.000,0.00,0,255.00,1,11.89,12.28,-0.39,1.163,1.156,1.953,1.928,0.004,0.000,0.029,12.23,12,0.3061,2522,11895.32,15960.23,1486,149,0
578680,1.166,1.164,1.100,1.100,1.100,1.100,0.000,12.16,0.1216,1.935,0.000,12.16,12.16,0.00,0,0,-1.47006,12.16,12.16,0.00,0,0,12.16,0.00,0.00,0.00,0.00,0.980,1.000,0.00,0,255.00,1,11.83,12.21,-0.38,1.163,1.156,1.943,1.916,0.003,0.000,0.029,12.16,12,0.0729,1611,18621.97,17312.88,1501,149,0
578815,1.164,1.164,1.100,1.100,1.100,1.100,0.000,12.08,0.1208,1.925,0.000,12.08,12.08,0.00,0,0,-1.46047,12.08,12.08,0.00,0,0,12.08,0.00,0.00,0.00,0.00,0.982,1.000,0.00,0,255.00,1,11.75,12.13,-0.38,1.162,1.155,1.929,1.906,0.002,0.000,0.028,12.08,12,-0.3547,2251,13327.41,18088.98,1514,149,0
578945,1.163,1.163,1.100,1.100,1.100,1.100,0.000,12.02,0.1202,1.916,0.000,12.02,12.02,0.00,0,0,-1.45279,12.02,12.02,0.00,0,0,12.02,0.00,0.00,0.00,0.00,0.983,1.000,0.00,0,255.00,1,11.68,12.06,-0.38,1.162,1.155,1.917,1.900,0.001,0.000,0.028,12.02,12,-0.1971,2948,10176.39,15179.70,1533,150,0
579083,1.164,1.163,1.100,1.100,1.100,1.100,0.000,11.94,0.1194,1.906,0.000,11.94,11.94,0.00,0,0,-1.44354,11.94,11.94,0.00,0,0,11.94,0.00,0.00,0.00,0.00,0.982,1.000,0.00,0,255.00,1,11.61,11.99,-0.38,1.162,1.155,1.908,1.874,0.002,0.000,0.028,11.94,12,-0.2681,2264,13250.88,16280.10,1546,151,0
579212,1.162,1.160,1.100,1.100,1.100,1.100,0.000,11.87,0.1187,1.894,0.000,11.87,11.87,0.00,0,0,-1.43273,11.87,11.87,0.00,0,0,11.87,0.00,0.00,0.00,0.00,0.990,1.000,0.00,0,255.00,1,11.57,11.93,-0.36,1.159,1.152,1.900,1.877,0.003,0.000,0.025,11.87,12,0.2028,2624,11432.93,14610.71,1558,151,0
579348,1.157,1.157,1.100,1.100,1.100,1.100,0.000,11.81,0.1181,1.882,0.000,11.81,11.81,0.00,0,0,-1.42222,11.81,11.81,0.00,0,0,11.81,0.00,0.00,0.00,0.00,0.995,1.000,0.00,0,255.00,1,11.52,11.86,-0.34,1.156,1.149,1.890,1.877,0.001,0.000,0.022,11.81,12,0.2018,1646,18226.00,17278.28,1574,155,0
579478,1.156,1.156,1.100,1.100,1.100,1.100,0.000,11.72,0.1172,1.869,0.000,11.72,11.72,0.00,0,0,-1.41185,11.72,11.72,0.00,0,0,11.72,0.00,0.00,0.00,0.00,0.996,1.000,0.00,0,255.00,1,11.44,11.78,-0.34,1.155,1.149,1.876,1.863,0.001,0.000,0.022,11.72,12,-0.3045,1124,26690.39,22950.67,1584,157,0
579613,1.155,1.155,1.100,1.100,1.100,1.100,0.000,11.66,0.1166,1.859,0.000,11.66,11.66,0.00,0,0,-1.40343,11.66,11.66,0.00,0,0,11.66,0.00,0.00,0.00,0.00,0.997,1.000,0.00,0,255.00,1,11.38,11.71,-0.33,1.154,1.148,1.865,1.850,0.001,0.000,0.021,11.66,12,0.0997,3012,9960.16,18227.54,1601,159,0
579743,1.157,1.156,1.100,1.100,1.100,1.100,0.000,11.58,0.1158,1.849,0.000,11.58,11.58,0.00,0,0,-1.39527,11.58,11.58,0.00,0,0,11.58,0.00,0.00,0.00,0.00,0.996,1.000,0.00,0,255.00,1,11.31,11.64,-0.33,1.155,1.148,1.855,1.822,0.003,0.000,0.021,11.58,11,0.2186,1824,16447.37,17834.32,1616,159,0
579878,1.155,1.153,1.100,1.100,1.100,1.100,0.000,11.49,0.1149,1.834,0.000,11.49,11.49,0.00,0,0,-1.38265,11.49,11.49,0.00,0,0,11.49,0.00,0.00,0.00,0.00,0.999,1.000,0.00,0,255.00,1,11.24,11.56,-0.32,1.152,1.146,1.842,1.811,0.004,0.000,0.020,11.49,12,-0.3961,1655,18126.89,16157.66,1632,159,0
580008,1.152,1.151,1.160,1.100,1.160,1.100,0.000,11.43,0.1143,1.823,0.000,11.43,11.43,0.00,0,0,-1.37344,11.43,11.43,0.00,0,0,11.43,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,11.19,11.49,-0.31,1.150,1.144,1.830,1.809,0.002,0.000,0.018,11.43,11,0.3985,1701,17636.68,14111.53,1651,159,0
580138,1.145,1.148,1.164,1.118,1.164,1.118,0.217,11.60,0.1160,1.822,0.000,11.60,11.60,0.00,0,0,-1.37001,11.60,11.60,0.00,0,0,11.60,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,12.30,12.46,-0.15,1.150,1.162,1.831,1.856,-0.005,-0.000,0.008,11.60,12,-0.0093,3969,7558.58,12338.50,1665,159,0
580270,1.145,1.147,1.170,1.135,1.170,1.135,0.171,11.75,0.1175,1.827,0.000,11.75,11.75,0.00,0,0,-1.36838,11.75,11.75,0.00,0,0,11.75,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,12.34,12.39,-0.05,1.149,1.159,1.841,1.880,-0.004,-0.000,0.004,11.75,12,0.0654,3969,7558.58,10005.90,1681,161,0
580404,1.146,1.146,1.192,1.150,1.192,1.150,0.149,11.88,0.1188,1.837,0.000,11.88,11.88,0.00,0,0,-1.36828,11.88,11.88,0.00,0,0,11.88,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,12.46,12.42,0.04,1.148,1.159,1.855,1.892,-0.003,-0.000,0.005,11.88,12,-0.4106,1755,17094.02,12817.90,1695,162,0
580538,1.144,1.144,1.208,1.164,1.208,1.164,0.142,12.05,0.1205,1.850,0.000,12.05,12.05,0.00,0,0,-1.36966,12.05,12.05,0.00,0,0,12.05,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,12.69,12.55,0.14,1.146,1.157,1.875,1.925,-0.002,-0.000,0.012,12.05,12,-0.4172,1639,18303.84,14397.25,1711,162,0
580670,1.144,1.145,1.227,1.180,1.227,1.180,0.207,12.21,0.1221,1.866,0.000,12.21,12.21,0.00,0,0,-1.37231,12.21,12.21,0.00,0,0,12.21,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,13.18,12.95,0.23,1.148,1.165,1.890,1.937,-0.003,-0.001,0.029,12.21,12,0.0211,1131,26525.20,19263.36,1721,163,0
580802,1.146,1.147,1.274,1.203,1.274,1.203,0.232,12.44,0.1244,1.886,0.000,12.44,12.44,0.00,0,0,-1.37669,12.44,12.44,0.00,0,0,12.44,0.00,0.00,0.00,0.00,1.000,1.000,0.00,1,60.00,1,13.59,13.23,0.36,1.151,1.172,1.905,1.956,-0.005,-0.001,0.052,12.44,12,0.0896,2624,11432.93,16327.32,1741,163,0
580934,1.150,1.149,1.302,1.229,1.302,1.229,0.325,12.95,0.1295,1.914,0.000,12.95,12.95,0.00,0,0,-1.38311,12.95,12.95,0.00,0,0,12.95,0.00,0.00,0.00,0.00,1.000,1.000,0.00,1,60.00,1,14.48,13.97,0.51,1.156,1.187,1.930,2.024,-0.004,-0.001,0.099,12.95,13,0.1765,1702,17626.32,16961.23,1753,165,0
581070,1.157,1.154,1.334,1.260,1.334,1.260,0.360,14.28,0.1428,1.980,0.000,14.28,14.28,0.00,0,0,-1.39196,14.28,14.28,0.00,0,0,14.28,0.00,0.00,0.00,0.00,1.000,1.000,0.00,1,60.00,1,15.73,15.06,0.67,1.162,1.204,1.999,2.211,-0.005,-0.002,0.134,14.28,14,-0.2154,3090,9708.74,15702.28,1764,168,0
581201,1.167,1.162,1.406,1.296,1.406,1.296,0.362,15.56,0.1556,2.078,0.000,15.56,15.56,0.00,0,0,-1.40330,15.56,15.56,0.00,0,0,15.56,0.00,0.00,0.00,0.00,1.000,1.000,0.00,1,60.00,1,16.90,16.07,0.83,1.172,1.220,2.097,2.370,-0.005,-0.002,0.177,15.56,15,0.3470,1126,26642.98,16898.34,1781,168,0
581337,1.190,1.181,1.447,1.336,1.447,1.336,0.494,16.53,0.1653,2.193,0.000,16.53,16.53,0.00,0,0,-1.41670,16.53,16.53,0.00,0,0,16.53,0.00,0.00,0.00,0.00,1.000,1.000,0.00,1,60.00,1,18.41,17.44,0.97,1.194,1.255,2.193,2.429,-0.001,-0.003,0.262,16.53,16,0.0870,1126,26642.98,21653.72,1793,170,0
581466,1.220,1.211,1.491,1.383,1.491,1.383,0.529,17.25,0.1725,2.306,0.000,17.25,17.25,0.00,0,0,-1.43162,17.25,17.25,0.00,0,0,17.25,0.00,0.00,0.01,0.00,1.000,1.000,0.00,1,60.00,1,19.26,18.19,1.06,1.225,1.293,2.257,2.416,-0.005,-0.003,0.311,17.25,17,0.0537,1126,26642.98,24088.48,1804,173,0
581602,1.266,1.253,1.588,1.434,1.588,1.434,0.518,17.66,0.1766,2.412,0.000,17.66,17.66,0.00,0,0,-1.44780,17.66,17.66,0.00,0,0,17.66,0.00,0.01,0.01,0.01,1.000,1.001,0.01,1,60.00,1,19.62,18.50,1.12,1.267,1.338,2.288,2.329,-0.000,-0.002,0.326,17.66,18,-0.2175,1126,26642.98,25335.08,1820,176,0
581731,1.306,1.292,1.641,1.490,1.641,1.490,0.678,18.34,0.1834,2.512,0.000,18.34,18.34,0.00,0,0,-1.46522,18.34,18.34,0.00,0,0,18.32,0.00,0.02,0.04,0.02,1.000,1.003,0.02,1,60.00,1,20.85,19.63,1.23,1.310,1.399,2.308,2.348,-0.001,-0.002,0.424,18.34,18,0.2252,2570,11673.15,20457.67,1838,177,0
581869,1.349,1.335,1.698,1.553,1.698,1.553,0.710,19.14,0.1914,2.613,0.000,19.14,19.14,0.00,0,0,-1.48423,19.14,19.14,0.00,0,0,19.10,0.00,0.04,0.07,0.03,1.000,1.005,0.04,1,60.00,1,21.66,20.31,1.35,1.355,1.453,2.329,2.400,-0.004,-0.002,0.482,19.14,19,-0.2097,2941,10200.61,14888.13,1851,177,0
581998,1.394,1.383,1.820,1.621,1.820,1.621,0.685,19.93,0.1993,2.717,0.000,19.93,19.93,0.00,0,0,-1.50515,19.93,19.93,0.00,0,0,19.86,0.00,0.07,0.11,0.05,1.000,1.007,0.07,1,60.00,1,22.24,20.78,1.46,1.403,1.505,2.357,2.447,-0.009,-0.003,0.522,19.93,20,-0.1565,2994,10020.04,11127.51,1861,177,0
582132,1.448,1.435,1.885,1.694,1.885,1.694,0.866,20.71,0.2071,2.821,0.000,20.71,20.71,0.00,0,0,-1.52771,20.71,20.71,0.00,0,0,20.60,0.00,0.11,0.20,0.07,1.000,1.011,0.11,1,60.00,1,23.70,22.11,1.59,1.459,1.579,2.387,2.489,-0.008,-0.003,0.676,20.71,21,0.0552,2420,12396.69,10352.88,1874,178,0
582263,1.523,1.503,1.955,1.773,1.955,1.773,0.893,21.20,0.2120,2.918,0.000,21.20,21.20,0.00,0,0,-1.55163,21.20,21.20,0.00,0,0,21.02,0.00,0.18,0.29,0.10,1.000,1.016,0.18,1,60.00,1,24.25,22.59,1.66,1.528,1.655,2.397,2.406,-0.004,-0.003,0.722,21.20,21,0.0720,2119,14157.62,11382.55,1893,178,0
582399,1.580,1.563,2.103,1.858,2.103,1.858,0.854,22.16,0.2216,3.021,0.000,22.16,22.16,0.00,0,0,-1.57765,22.16,22.16,0.00,0,0,21.88,0.00,0.27,0.38,0.14,1.000,1.022,0.27,1,60.00,1,24.90,23.10,1.80,1.589,1.719,2.422,2.499,-0.009,-0.003,0.777,22.16,22,-0.1892,1649,18192.84,14270.78,1908,178,0
582530,1.664,1.640,2.181,1.947,2.181,1.947,1.061,22.70,0.2270,3.116,0.000,22.70,22.70,0.00,0,0,-1.60481,22.70,22.70,0.00,0,0,22.30,0.00,0.40,0.63,0.18,1.000,1.029,0.40,1,60.00,1,26.26,24.37,1.89,1.671,1.820,2.428,2.433,-0.001,-0.003,0.941,22.70,22,0.2391,1649,18192.84,16184.75,1923,181,0
582663,1.739,1.718,2.263,2.035,2.263,2.035,1.033,23.21,0.2321,3.201,0.000,23.21,23.21,0.00,0,0,-1.63286,23.21,23.21,0.00,0,0,22.68,0.00,0.53,0.78,0.22,1.000,1.036,0.53,1,60.00,1,26.53,24.59,1.94,1.749,1.901,2.418,2.413,-0.006,-0.003,0.943,23.21,23,0.1911,8969,3344.85,10998.53,1937,182,0
582796,1.811,1.793,2.435,2.130,2.435,2.130,1.070,24.14,0.2414,3.286,0.000,24.14,24.14,0.00,0,0,-1.66217,24.14,24.14,0.00,0,0,23.42,0.00,0.72,1.01,0.28,1.000,1.044,0.72,1,60.00,1,27.43,25.37,2.06,1.825,1.986,2.422,2.516,-0.013,-0.004,1.037,24.14,24,0.2043,8969,3344.85,7263.54,1950,184,0
582929,1.918,1.889,2.526,2.240,2.526,2.240,1.302,24.96,0.2496,3.380,0.000,24.96,24.96,0.00,0,0,-1.69334,24.96,24.96,0.00,0,0,23.94,0.00,1.02,1.54,0.34,1.000,1.054,1.02,1,60.00,1,29.14,26.98,2.16,1.926,2.111,2.435,2.452,-0.003,-0.003,1.244,24.96,25,0.1852,4873,6156.37,5972.21,1963,186,0
583061,2.010,1.980,2.621,2.358,2.621,2.358,1.298,26.21,0.2621,3.487,0.000,26.21,26.21,0.00,0,0,-1.72677,26.21,26.21,0.00,0,0,24.84,0.00,1.37,1.89,0.41,1.000,1.066,1.37,1,60.00,1,30.19,27.88,2.31,2.019,2.210,2.466,2.538,-0.007,-0.004,1.341,26.21,26,-0.2375,10354,2897.43,4471.72,1974,187,0
583200,2.144,2.109,2.818,2.468,2.818,2.468,1.226,26.14,0.2614,3.568,0.000,26.14,26.14,0.00,0,0,-1.75952,26.14,26.14,0.00,0,0,24.46,0.00,1.68,2.13,0.48,1.000,1.077,1.68,1,60.00,1,29.66,27.48,2.18,2.148,2.337,2.414,2.216,-0.001,-0.003,1.150,26.14,26,0.0962,3061,9800.72,6032.21,1990,189,0
583330,2.249,2.219,2.922,2.595,2.922,2.595,1.493,27.30,0.2730,3.649,0.000,27.30,27.30,0.00,0,0,-1.79282,27.30,27.30,0.00,0,0,25.12,0.00,2.18,3.08,0.56,1.000,1.089,2.18,1,60.00,1,31.63,29.33,2.30,2.263,2.480,2.374,2.310,-0.008,-0.003,1.381,27.30,28,-0.2257,4737,6333.12,6373.65,2008,189,0
583464,2.388,2.352,3.028,2.728,3.028,2.728,1.478,28.11,0.2811,3.732,0.000,28.11,28.11,0.00,0,0,-1.82656,28.11,28.11,0.00,0,0,25.35,0.00,2.77,3.58,0.64,1.000,1.103,2.77,1,60.00,1,32.02,29.73,2.29,2.398,2.622,2.329,2.211,-0.007,-0.002,1.295,28.11,28,0.1603,7902,3796.51,5417.91,2021,190,0
583600,2.516,2.478,3.251,2.854,3.251,2.854,1.398,28.81,0.2881,3.812,0.000,28.81,28.81,0.00,0,0,-1.86055,28.81,28.81,0.00,0,0,25.60,0.00,3.21,3.86,0.72,1.000,1.114,3.21,1,60.00,1,32.07,29.80,2.28,2.524,2.746,2.297,2.203,-0.005,-0.003,1.187,28.81,29,-0.0325,12277,2443.59,4139.61,2037,192,0
583731,2.685,2.636,3.367,2.997,3.367,2.997,1.687,29.45,0.2945,3.879,0.000,29.45,29.45,0.00,0,0,-1.89331,29.45,29.45,0.00,0,0,25.49,0.00,3.96,5.30,0.79,1.000,1.127,3.96,1,60.00,1,33.63,31.42,2.20,2.687,2.939,2.222,2.010,0.007,-0.002,1.254,29.45,29,0.4211,6988,4293.07,4214.11,2055,193,0
583859,2.830,2.789,3.487,3.136,3.487,3.136,1.602,29.94,0.2994,3.936,0.000,29.94,29.94,0.00,0,0,-1.92485,29.94,29.94,0.00,0,0,25.41,0.00,4.53,5.57,0.86,1.000,1.138,4.53,1,60.00,1,33.28,31.18,2.10,2.840,3.092,2.135,1.920,-0.002,-0.001,1.037,29.94,30,-0.3875,5970,5025.13,4516.18,2068,195,0
583992,2.981,2.938,3.734,3.281,3.734,3.281,1.616,30.84,0.3084,3.993,0.000,30.84,30.84,0.00,0,0,-1.95578,30.84,30.84,0.00,0,0,25.64,0.00,5.20,6.14,0.92,1.000,1.147,5.20,1,60.00,1,33.80,31.74,2.07,2.991,3.249,2.075,1.942,-0.006,-0.001,0.965,30.84,31,0.1345,4124,7274.49,6312.94,2084,196,0
584124,3.178,3.116,3.863,3.432,3.863,3.432,1.526,31.20,0.3120,4.046,0.000,31.20,31.20,0.00,0,0,-1.98542,31.20,31.20,0.00,0,0,25.33,0.00,5.87,6.21,0.97,1.000,1.154,5.87,1,60.00,1,33.34,31.45,1.89,3.168,3.424,2.000,1.713,0.012,-0.001,0.741,31.20,31,-0.0314,2316,12953.37,8184.85,2102,197,0
584254,3.346,3.294,3.994,3.588,3.994,3.588,1.847,31.71,0.3171,4.078,0.000,31.71,31.71,0.00,0,0,-2.01260,31.71,31.71,0.00,0,0,25.17,0.00,6.55,7.88,0.99,1.000,1.159,6.55,1,60.00,1,34.91,33.13,1.78,3.352,3.636,1.891,1.593,0.003,0.000,0.781,31.71,32,-0.4680,2208,13586.96,11340.63,2119,198,0
584393,3.494,3.452,4.268,3.755,4.268,3.755,1.848,33.02,0.3302,4.114,0.000,33.02,33.02,0.00,0,0,-2.03882,33.02,33.02,0.00,0,0,25.78,0.00,7.24,8.07,1.00,1.000,1.160,7.24,1,60.00,1,35.66,33.84,1.82,3.512,3.803,1.817,1.774,-0.015,-0.001,0.752,33.02,33,-0.3940,2207,13593.11,13770.93,2138,199,0
584521,3.696,3.641,4.409,3.927,4.409,3.927,1.727,33.50,0.3350,4.159,0.000,33.50,33.50,0.00,0,0,-2.06542,33.50,33.50,0.00,0,0,25.84,0.00,7.66,7.67,1.00,1.000,1.160,7.66,1,60.00,1,35.30,33.59,1.71,3.699,3.982,1.773,1.596,-0.000,-0.000,0.597,33.50,33,0.1512,4422,6784.26,12383.16,2155,200,0
584655,3.864,3.837,4.553,4.144,4.553,4.144,1.857,34.87,0.3487,4.197,0.000,34.87,34.87,0.00,0,0,-2.09917,34.87,34.87,0.00,0,0,26.98,0.00,7.90,8.42,1.00,1.000,1.160,7.90,1,60.00,1,37.03,35.18,1.85,3.897,4.190,1.728,1.964,-0.026,-0.002,0.744,34.87,35,-0.0566,1233,24330.90,18801.90,2176,200,0
584785,4.082,4.030,4.701,4.314,4.701,4.314,1.902,35.05,0.3505,4.227,0.000,35.05,35.05,0.00,0,0,-2.12524,35.05,35.05,0.00,0,0,26.94,0.00,8.11,8.50,1.00,1.000,1.160,8.11,1,60.00,1,37.50,35.79,1.71,4.091,4.385,1.729,1.664,-0.005,-0.001,0.673,35.05,35,-0.3066,2202,13623.98,17625.94,2193,201,0
584924,4.261,4.219,5.005,4.508,5.005,4.508,2.274,35.93,0.3593,4.242,0.000,35.93,35.93,0.00,0,0,-2.14981,35.93,35.93,0.00,0,0,27.65,0.00,8.29,8.50,1.00,1.000,1.160,8.29,1,60.00,1,40.10,38.33,1.77,4.286,4.611,1.659,1.622,-0.017,-0.001,0.927,35.93,36,-0.4118,1334,22488.76,19535.53,2211,201,0
585056,4.111,4.109,5.160,4.693,5.160,4.693,2.136,43.55,0.4355,4.448,0.000,43.55,43.55,0.00,0,0,-2.19632,43.55,43.55,0.00,0,0,35.16,0.00,8.39,8.50,1.00,1.000,1.160,8.39,1,60.00,1,48.20,44.64,3.56,4.172,4.475,2.302,4.285,-0.059,-0.014,3.088,43.55,44,-0.1499,1334,22488.76,20976.70,2226,204,0
585194,4.046,4.092,5.465,4.885,5.465,4.885,2.122,49.00,0.4900,4.739,0.000,49.00,49.00,0.00,0,0,-2.25817,49.00,49.00,0.00,0,0,40.56,0.00,8.44,8.50,1.00,1.000,1.160,8.44,1,60.00,1,55.82,50.96,4.86,4.152,4.439,3.051,5.604,-0.113,-0.021,5.875,49.00,49,0.1016,2031,14771.05,20130.13,2249,205,0
585323,4.867,4.589,5.613,5.079,5.613,5.079,1.953,46.89,0.4371,4.983,0.000,43.71,46.89,-3.18,0,1,-2.31934,43.71,43.71,0.00,0,0,35.25,0.00,8.47,8.50,1.00,1.000,1.160,8.47,1,60.00,1,53.06,50.07,2.99,4.648,4.930,3.228,1.821,0.248,-0.004,2.423,46.89,46,0.4327,2568,11682.24,16483.37,2272,205,0
585457,5.706,5.483,5.757,5.272,5.757,5.272,2.232,33.30,0.3330,4.792,0.000,33.30,33.30,0.00,0,0,-2.32081,33.30,33.30,0.00,0,0,26.37,0.00,6.93,0.08,1.00,0.007,1.160,6.93,0,255.00,1,39.52,40.81,-1.29,5.550,5.876,2.282,0.000,0.181,0.027,0.806,33.30,33,0.2667,1650,18181.82,17312.21,2293,207,0
585590,5.666,5.729,6.036,5.467,6.036,5.467,2.133,29.71,0.2971,4.361,0.000,29.71,29.71,0.00,0,0,-2.28960,29.71,29.71,0.00,0,0,25.95,0.00,3.76,0.00,1.00,0.000,1.160,3.76,0,255.00,1,34.29,35.90,-1.60,5.795,6.113,1.614,0.000,-0.138,0.024,0.807,29.71,29,0.2122,4202,7139.46,14208.39,2313,208,0
585725,5.114,5.259,6.170,5.670,6.170,5.670,2.321,40.70,0.4070,4.260,0.000,40.70,40.70,0.00,0,0,-2.30514,40.70,40.70,0.00,0,0,34.77,0.00,5.93,8.50,1.00,1.000,1.160,5.93,1,60.00,1,46.72,44.18,2.54,5.322,5.628,1.759,3.939,-0.222,-0.007,2.012,40.70,40,0.2627,2423,12381.35,13316.79,2329,209,0
585854,4.961,4.972,6.302,5.869,6.302,5.869,2.147,53.20,0.5320,4.579,0.000,53.20,53.20,0.00,0,0,-2.35670,53.20,53.20,0.00,0,0,46.10,0.00,7.10,8.50,1.00,1.000,1.160,7.10,1,60.00,1,62.17,57.17,5.00,5.024,5.276,3.258,7.303,-0.071,-0.026,8.224,53.20,53,-0.2519,2423,12381.35,12860.29,2343,212,0
585993,6.376,5.999,6.556,6.045,6.556,6.045,1.912,42.18,0.4032,4.673,0.000,40.32,42.18,-1.85,0,1,-2.39359,40.32,40.32,0.00,0,0,32.58,0.00,7.74,8.50,1.00,1.000,1.160,7.74,0,255.00,1,49.12,48.84,0.29,6.056,6.326,2.959,0.000,0.357,0.015,0.605,42.18,42,0.3758,3112,9640.10,11649.19,2361,214,0
586123,7.156,6.991,6.677,6.228,6.677,6.228,2.085,21.77,0.2177,4.153,0.000,21.77,21.77,0.00,0,0,-2.37070,21.77,21.77,0.00,0,0,17.57,0.00,4.20,0.00,1.00,0.000,1.160,4.20,0,255.00,1,30.67,35.29,-4.62,7.051,7.345,2.092,0.000,0.122,0.047,5.444,21.77,22,-0.4537,4417,6791.94,9271.24,2378,214,0
586259,6.410,6.572,6.797,6.394,6.797,6.394,1.867,33.00,0.3300,3.778,0.000,33.00,33.00,0.00,0,0,-2.33202,33.00,33.00,0.00,0,0,30.42,0.00,2.58,1.62,1.00,0.149,1.160,2.58,0,255.00,1,36.64,37.73,-1.08,6.628,6.900,1.506,0.247,-0.233,0.016,0.402,33.00,33,-0.2840,3152,9517.77,8722.08,2389,214,0
586392,5.888,6.008,7.026,6.556,7.026,6.556,1.767,46.60,0.4660,3.864,0.000,46.60,46.60,0.00,0,0,-2.36332,46.60,46.60,0.00,0,0,41.31,0.00,5.29,8.50,1.00,1.000,1.160,5.29,1,60.00,1,53.25,49.86,3.39,6.050,6.254,2.520,6.371,-0.179,-0.017,3.383,46.60,47,-0.0486,4585,6543.08,7383.85,2401,214,0
586528,6.155,6.021,7.136,6.724,7.136,6.724,1.915,52.61,0.5261,4.205,0.000,52.61,52.61,0.00,0,0,-2.40822,52.61,52.61,0.00,0,0,45.85,0.00,6.76,8.50,1.00,1.000,1.160,6.76,1,60.00,1,65.65,61.26,4.39,6.059,6.242,3.838,5.833,0.110,-0.019,7.008,52.61,52,0.3278,5855,5123.83,6753.87,2423,215,0
